transaction_id,fraud_probability,risk_level,triggered_rules,final_decision,explanation,scored_at,label_is_fraud,fraud_type
feb3009c-5d1f-476c-8901-3e30f97a339b,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
9cb69926-6b4b-4cd2-a646-18de843e4ec5,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
12fce0f2-607f-4a6f-a2f6-a4766c408ddb,0.0005,LOW,,ALLOW,Key factors: occurring at an hour unusual for this sender. Model fraud probability: 0.0%.,2026-08-30T07:14:01.925972+00:00,False,
c6e4eeba-eed9-4cb2-acc7-47f02a9150d9,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
d06184fa-1640-4edb-b46a-95e1691d7109,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
70e3a002-daf8-46ba-b8f1-b4551225f46d,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
0836fe2f-956c-4582-bc93-2dcd97759c83,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
50eacdba-f282-4688-92ad-c6d46141e8e6,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
ce208806-2157-4e98-8be8-13d5d4c21ccc,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
c25081c2-1415-4d69-ab91-408c116684d4,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
23f3d9cb-5b41-42a3-be33-199de294259e,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
2cc07195-d725-4a71-9c77-cf52e084d098,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
aef85e50-9f89-4b9a-9758-36682e760787,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
05d6c5f9-ecb3-4fb7-909e-de930e7be2fe,0.0036,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 0.4%.,2026-08-30T07:14:01.925972+00:00,False,
7b249a73-5caf-49bb-af8c-ec8d876d150f,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
5ce1c2e1-4319-4cc4-b7ac-00ef749b4b39,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
eaaca965-91bc-40bc-b12e-a0432583c442,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
0d7a5a97-7343-44ea-9bb2-1b43bf157a12,0.0074,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.7%).,2026-08-30T07:14:01.925972+00:00,False,
2afd2131-f04d-41d3-b9f0-079283b63943,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
5acbfbd2-d995-4782-a662-29551b7b2a23,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
c333b69b-16ff-4bd4-bd14-6d1db8a95559,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
6f136c62-3ae7-422a-8d46-0149b43f5c5b,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
59e8a0f0-3c88-4333-a671-d860394546e9,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
a75f9b52-d69a-4cc9-b650-40ab9c6d0af3,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
b1545076-803b-4d24-874d-8bc9ef1d27bd,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
18458a53-4465-4162-afff-13fad5ac63ad,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
eba0b321-9dcb-4be0-8c6c-2821462d4b0e,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
8be4e78e-6f50-4faa-8da9-a7489fa04a58,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
2ec1f9ac-b16a-4e70-b675-dd7c238c73c4,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
433232bf-bed5-48d0-8ddb-74a583e6c6c1,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
5abba7ac-a584-4cd7-8550-8fcb7dfe6f1a,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
957f6ba9-a396-462e-8779-5f0cddd96978,0.001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
2949a25c-0e13-4dc1-8073-05109fdaf15f,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
62de9efc-1a99-4fd0-a453-a4e92ac1649f,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
ab431e12-88b8-46b4-a645-f613e9d1c38b,0.6415,HIGH,,REVIEW,Key factors: 2 other transactions from this sender in the last hour; first transaction to this receiver. Model fraud probability: 64.1%.,2026-08-30T07:14:01.925972+00:00,False,
88fb6334-1163-472a-a5b6-54f844ad1f90,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
f2012992-ec5c-47c7-be83-ca5660351ac6,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
a0e3e7c1-c57e-4e2c-a0c0-d3433343ee1c,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
3cc683ca-07b0-43dd-9d59-e8c080a6c767,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
bb5593aa-8b1f-43e0-8cb4-5e22ea6bc9ae,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
9ae366c9-8906-40dc-b84b-913eca6edb94,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
f57c18c7-75f1-437d-88cf-3f2889fb4479,0.1491,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 14.9%.,2026-08-30T07:14:01.925972+00:00,False,
a1c92126-a821-4237-b579-0f7e825692b8,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
fa870572-26f0-4678-a06a-43a933febd81,0.0008,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
84d63790-fc27-4bed-a521-9792dd4038de,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
f2c4caf7-007a-48b3-9230-5651ba691152,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
818ba696-1375-4d9e-8001-85eb8ad505e7,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
ea6575bb-5f81-4b73-91d8-e99fcd1e40ea,0.0007,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
df3773f2-8cd8-48d8-af03-a99def3a166b,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
d809398b-de9f-4b41-8f8f-cd1586442702,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
8aaeba3d-171a-4a6d-849a-1821fe427349,0.0047,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 0.5%.,2026-08-30T07:14:01.925972+00:00,False,
2e38a12c-a3ae-492b-973f-2c353f80a358,0.0009,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
e55de621-e5db-4748-84a0-b13781edc908,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
9a1d1810-b31a-415c-b0c1-a63cb0d4a265,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
7f290c09-3e42-4ea0-ba8b-4df0d767510e,0.001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
b9a0381a-96e7-4ebc-a8a5-78b8bae04326,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
58a5b9db-895d-4dbd-95de-072ad02f84c2,0.0005,LOW,,ALLOW,Key factors: amount is 2.5 standard deviations above the sender's usual amount. Model fraud probability: 0.1%.,2026-08-30T07:14:01.925972+00:00,False,
69785f49-2f17-4402-a6d7-9c67838c09cb,0.0008,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
53ba6a1b-3a64-4030-bb20-03ac70e505eb,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
f39e2af9-04d5-426e-b154-42820057fcb0,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
40618272-98f2-46ae-8159-56ed87bb6fc0,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
2a98bd07-75c9-4f70-b6dd-a6953df23706,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
af6cb94b-af9f-48c1-a6d7-bb3fedaada45,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
089708d1-be53-4c46-8882-a423c8024286,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
23858312-7c2b-4b87-8435-3494192fa737,0.0007,LOW,,ALLOW,Key factors: occurring at an hour unusual for this sender. Model fraud probability: 0.1%.,2026-08-30T07:14:01.925972+00:00,False,
6aa47ee9-c59f-4dce-a936-952afa169454,0.9997,CRITICAL,"HIGH_AMOUNT_DEVIATION,NEW_RECEIVER_HIGH_VALUE",BLOCK,"Key factors: amount is 14.1 standard deviations above the sender's usual amount; amount is 5.9x the sender's typical amount; first transaction to this receiver. Rules triggered: HIGH_AMOUNT_DEVIATION, NEW_RECEIVER_HIGH_VALUE. Model fraud probability: 100.0%.",2026-08-30T07:14:01.925972+00:00,True,high_value_anomaly
c64a713c-1567-4b2f-b062-bdb592ae1864,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
c5f32be6-4f6d-4323-987b-ac969e9fd14f,0.0011,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
8d86f7d8-34cd-4710-aab6-e41146a5ad95,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
f083727c-c9ed-4443-84a4-fb829c3faf0b,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
f0687c93-2213-4368-bc17-bba12e70c9da,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
2d3b97cc-9902-4357-a78f-35831e826fb9,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
4d8930c4-83af-4373-a40a-03fa14d2cba4,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
3e8acd49-2aff-4ca9-9d94-f6c1929a91f7,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
4d957c64-7bc8-4892-a74a-03e0dc3d2817,0.0019,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.2%).,2026-08-30T07:14:01.925972+00:00,False,
0863f23b-ab4d-43ff-aebe-01180d6f0474,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
9a9e9267-f6dd-43f8-9e3d-8accb73a6eec,0.0012,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
4d5f8174-a87c-4fcb-8991-30bdac47768b,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
ac3713f4-3af3-4183-b6ad-969f87e371f2,0.0002,LOW,,ALLOW,Key factors: amount is 2.1 standard deviations above the sender's usual amount. Model fraud probability: 0.0%.,2026-08-30T07:14:01.925972+00:00,False,
1828b045-938d-4d41-a5c8-a64f56bf3f4c,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
aa974e7d-94fd-4148-bd9d-508e83d4cded,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
88fd0b21-1a1d-40c4-919f-a8ca009dcbf8,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
d87d2c03-66a6-435d-8824-d5bf7491224a,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
550f2bc7-47ea-40b4-beb8-c1ba9052af31,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
0f2b7ace-67b5-43a6-b5e4-6388e514a890,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
1dc5259c-545d-455b-8521-d1bf2f5bec9e,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
3dca3742-3459-4e96-aa75-9a6edb4cca03,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
1ace794a-01f2-434f-91f1-611d510661f7,0.0009,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
beba71dd-ed77-4e0d-9182-f3a6facdf292,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
93cc9993-af5d-4b2f-a260-0be5d1336810,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
55f680c7-a829-49cf-a5d6-bc41a69b13b0,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
206c2653-76c4-4602-8733-91b52de6dcba,0.0009,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
f813d8a5-03a9-4e39-aadc-6acce6d4208f,0.0028,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.3%).,2026-08-30T07:14:01.925972+00:00,False,
7e83511e-dae6-4659-a5b1-f01f7f5ea835,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
8dd1c18f-79ba-4a78-a08f-93d9957d106b,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
b981d0d4-776c-45f4-a827-9c5803949c82,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
8f799cd5-37d2-4b31-b887-0d41e9b6f54e,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
83998029-423f-4cd6-be52-5960dcb31f14,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
8a1b4247-13d5-436f-9474-5f6801b32972,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
3d5ffe53-2b7a-4986-85f3-c2cb6b81c5c0,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
95f9f9b9-9cb5-4ad9-a2bd-188c581b4fc5,0.0821,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 8.2%.,2026-08-30T07:14:01.925972+00:00,False,
e74f92f4-7f3a-4118-a26c-5bffe41d0196,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
6504674d-e0bf-478c-8bf0-44f9f7d201c3,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
15ff0f5a-13b9-4aac-b2a8-be7b25653291,0.0009,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
59d49598-0f5c-49ac-b0e7-e4e252312c66,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
aa9591cf-8e0e-461a-b2f3-595464393491,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
9c91d0f3-0fb1-4f78-9686-92639f7a9c7d,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
69011311-5d92-451f-889c-c28557e09da8,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
d4fb342e-11a4-419a-afc1-96abb6ac3cbb,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
8672842b-1cce-49c3-8179-ad26b13b7583,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
520fcb86-b5d1-4b81-a58a-cf48e91c258c,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
cf7f4235-e3f1-4bd4-82b4-8ce8aa91a9bc,0.0016,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.2%).,2026-08-30T07:14:01.925972+00:00,False,
38db85d7-9efa-4806-845f-daae256f869c,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
60b61f0e-65e5-4f71-a966-b8054c9ce852,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
e3dde7c4-f4da-4f60-894e-ae7f08ac2ec9,0.0008,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
e9e3de98-593f-4b4d-b7c4-be2e9002c23c,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
d9812b8a-5491-4df2-8433-6df65fe10277,0.0033,LOW,,ALLOW,Key factors: occurring at an hour unusual for this sender. Model fraud probability: 0.3%.,2026-08-30T07:14:01.925972+00:00,False,
d4a5bd1f-3ed2-41a4-b670-30866d8a5fda,0.0003,LOW,,ALLOW,Key factors: amount is 2.3 standard deviations above the sender's usual amount. Model fraud probability: 0.0%.,2026-08-30T07:14:01.925972+00:00,False,
eed6810c-3ead-40bd-af5b-42fbcc6090c4,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
07c1eb42-4a5c-452b-bb21-f452d1327d49,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
92ecae7c-3b1a-4a92-baf5-24ed84449081,0.0007,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
a7898863-0109-48a4-8dbc-21342600a382,0.0015,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.2%).,2026-08-30T07:14:01.925972+00:00,False,
120ccac8-7b01-4372-b54b-e4d9d792bcaf,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
778f2747-b589-4e5c-a0f7-8da1918a596c,0.0009,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
151cc293-3dd5-49b0-b405-c248d1ab4e4a,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
1639581d-7910-4dd9-aecd-8b94553a4835,0.0007,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
c4380b9e-2e11-413d-a9a5-1755e139f66a,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
46401891-880e-4d7d-a2fa-19fd75975432,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
87110e0c-520e-4bd1-93d9-d838b380bd58,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
9dd6cdc4-3c2d-42f2-831b-ee64f3e2bdd3,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
5aabc7d6-5fcd-4d67-a90f-9e81f72e0469,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
a6269991-20e7-4cd5-919c-842c585c9f74,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
6a69d309-22e6-46a0-a0b9-da9e78931cb6,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
0bb474fb-7c57-4c98-bfd0-411c6b4852f6,0.0007,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
766fd893-e281-4372-a742-0531f1265646,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
ca8c9d5b-ff33-47b4-a90f-7af3e81ac584,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
15f67634-ffca-485d-8b38-fc2f2e725a49,0.3775,MEDIUM,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 37.8%.,2026-08-30T07:14:01.925972+00:00,False,
fb314db8-d9bc-4bc3-b7a7-efff263d6101,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
4439892f-051b-4d54-9791-59739f5f2761,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
d6fb56d5-4b05-4da6-a117-ee63e185a225,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
1c9474d5-2908-4878-982e-eda4bc35bce6,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
abbee055-655d-4931-92bf-8b2c3590b9e7,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
cab22b4c-3fc1-4d84-bdef-68e436908730,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
85a913d7-9844-4c66-b0dd-7a0866ede970,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
f3804953-092a-44b6-b083-6bfb332277d7,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
86ed997b-6bc8-4ce6-9eb7-6fc9b7064cfe,0.0089,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 0.9%.,2026-08-30T07:14:01.925972+00:00,False,
977349fe-edae-491f-94ea-3d8c3f5d52be,0.0009,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
e7bb03df-f19c-40a6-a284-38903d0589a0,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
08788773-a8e5-4020-85c9-10a80d0b63f4,0.0012,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
5cf0b6c2-5227-4a3e-a509-bfafb7dcffa2,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
91a966a9-926c-4ecf-bec2-a360a514ff8d,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
4560b06d-1b0b-407b-9157-d4f904d00f02,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
e025b66a-b2a0-4e0a-b0d9-46701b8a75d1,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
0db01e64-7791-427a-a3e9-471b9ff8141c,0.1067,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 10.7%.,2026-08-30T07:14:01.925972+00:00,False,
